idx,classes,predictions
0,"thresher, thrasher, threshing machine",9.489507647231221e-05
0,envelope,9.48939923546277e-05
0,"Pekinese, Pekingese, Peke",9.455496183363721e-05
0,tiger cat,9.447537013329566e-05
0,"confectionery, confectionary, candy store",9.439513087272644e-05
0,"dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk",9.432628576178104e-05
0,jacamar,9.420806600246578e-05
0,bib,9.415776730747893e-05
0,Yorkshire terrier,9.40159079618752e-05
0,"African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus",9.398982365382835e-05
0,"chain saw, chainsaw",9.397744724992663e-05
0,"Afghan hound, Afghan",9.39744058996439e-05
0,"tub, vat",9.396759560331702e-05
0,"frying pan, frypan, skillet",9.379318362334743e-05
0,"thatch, thatched roof",9.291022433899343e-05
0,cup,9.273557225242257e-05
0,"quill, quill pen",9.259655053028837e-05
0,ox,9.257518831873313e-05
0,mosquito net,9.24885316635482e-05
0,"buckeye, horse chestnut, conker",9.247300476999953e-05
0,"crayfish, crawfish, crawdad, crawdaddy",9.232523734681308e-05
0,cricket,9.163130744127557e-05
0,"teddy, teddy bear",9.155731822829694e-05
0,"pitcher, ewer",9.152998973149806e-05
0,"Siamese cat, Siamese",9.15024065761827e-05
0,car mirror,9.140821202890947e-05
0,thimble,9.123899508267641e-05
0,"ballpoint, ballpoint pen, ballpen, Biro",9.049978689290583e-05
0,chest,9.027059422805905e-05
0,conch,9.009977657115087e-05
0,"basset, basset hound",9.005098399939016e-05
0,"wool, woolen, woollen",8.993444498628378e-05
0,"plow, plough",8.98096477612853e-05
0,"bearskin, busby, shako",8.966587483882904e-05
0,"Dungeness crab, Cancer magister",8.951566269388422e-05
0,lemon,8.939589315559715e-05
0,"albatross, mollymawk",8.915664511732757e-05
0,"hyena, hyaena",8.911167969927192e-05
0,potpie,8.910539327189326e-05
0,"brassiere, bra, bandeau",8.909477037377656e-05
0,"lens cap, lens cover",8.902665285859257e-05
0,burrito,8.898513624444604e-05
0,electric guitar,8.888175216270611e-05
0,marmot,8.886209252523258e-05
0,bell pepper,8.873963088262826e-05
0,"suit, suit of clothes",8.86492125573568e-05
0,"green lizard, Lacerta viridis",8.850822632666677e-05
0,"disk brake, disc brake",8.846374839777127e-05
0,"ram, tup",8.832372986944392e-05
0,"wallet, billfold, notecase, pocketbook",8.81581217981875e-05
0,"jean, blue jean, denim",8.78217033459805e-05
0,"rock crab, Cancer irroratus",8.778762276051566e-05
0,measuring cup,8.74975958140567e-05
0,toucan,8.748290565563366e-05
0,"squirrel monkey, Saimiri sciureus",8.73576063895598e-05
0,screwdriver,8.731537673156708e-05
0,Shih-Tzu,8.729822002351284e-05
0,velvet,8.726176019990817e-05
0,"junco, snowbird",8.72328964760527e-05
0,shower cap,8.722673373995349e-05
0,"saltshaker, salt shaker",8.715256990399212e-05
0,Petri dish,8.712057751836255e-05
0,Pomeranian,8.700731996214017e-05
0,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",8.637766586616635e-05
0,pencil sharpener,8.632487151771784e-05
0,"carousel, carrousel, merry-go-round, roundabout, whirligig",8.616390550741926e-05
0,schooner,8.609121869085357e-05
0,printer,8.606084884377196e-05
0,"chocolate sauce, chocolate syrup",8.602047455497086e-05
0,badger,8.59966894495301e-05
0,paintbrush,8.580523717682809e-05
0,spaghetti squash,8.565979078412056e-05
0,entertainment center,8.565096504753456e-05
0,manhole cover,8.546729077352211e-05
0,trifle,8.524148870492354e-05
0,necklace,8.518663526047021e-05
0,"shoe shop, shoe-shop, shoe store",8.493685891153291e-05
0,pelican,8.493183850077912e-05
0,drake,8.493127097608522e-05
0,"cicada, cicala",8.486528531648219e-05
0,"hand-held computer, hand-held microcomputer",8.463799895253032e-05
0,lifeboat,8.462098048767075e-05
0,"scale, weighing machine",8.457805233774707e-05
0,ski,8.45738613861613e-05
0,"bathing cap, swimming cap",8.455353236058727e-05
0,hamster,8.451910980511457e-05
0,"pencil box, pencil case",8.440714736934751e-05
0,"cowboy hat, ten-gallon hat",8.421811071457341e-05
0,"silky terrier, Sydney silky",8.42153822304681e-05
0,"web site, website, internet site, site",8.397398050874472e-05
0,reel,8.3944272773806e-05
0,"parachute, chute",8.383466774830595e-05
0,"puffer, pufferfish, blowfish, globefish",8.382123633055016e-05
0,"tiger, Panthera tigris",8.371674630325288e-05
0,"Staffordshire bullterrier, Staffordshire bull terrier",8.346969116246328e-05
0,"chiton, coat-of-mail shell, sea cradle, polyplacophore",8.335275924764574e-05
0,nail,8.332009019795805e-05
0,"red-breasted merganser, Mergus serrator",8.330753917107359e-05
0,rifle,8.307016832986847e-05
0,power drill,8.295063162222505e-05
0,"odometer, hodometer, mileometer, milometer",8.288017852464691e-05
0,Irish wolfhound,8.274196443380788e-05
0,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",8.256547880591825e-05
0,trilobite,8.233453991124406e-05
0,"Arabian camel, dromedary, Camelus dromedarius",8.231059473473579e-05
0,"bucket, pail",8.229662489611655e-05
0,fig,8.201245509553701e-05
0,cabbage butterfly,8.190771040972322e-05
0,"dalmatian, coach dog, carriage dog",8.18910775706172e-05
0,toy poodle,8.187819184968248e-05
0,"ibex, Capra ibex",8.185109618352726e-05
0,"rubber eraser, rubber, pencil eraser",8.181684097507969e-05
0,mousetrap,8.173596870619804e-05
0,"academic gown, academic robe, judge's robe",8.167300984496251e-05
0,snorkel,8.161398727679625e-05
0,crate,8.154093666234985e-05
0,briard,8.150579378707334e-05
0,broom,8.146756590576842e-05
0,"bolo tie, bolo, bola tie, bola",8.146064647007734e-05
0,miniature poodle,8.145598258124664e-05
0,tennis ball,8.140101272147149e-05
0,dumbbell,8.134396921377629e-05
0,soup bowl,8.103958680294454e-05
0,weevil,8.091193740256131e-05
0,"Scottish deerhound, deerhound",8.062155393417925e-05
0,"pay-phone, pay-station",8.040809188969433e-05
0,digital clock,8.035627251956612e-05
0,whiskey jug,7.999262743396685e-05
0,banana,7.99552581156604e-05
0,"Angora, Angora rabbit",7.987744174897671e-05
0,hay,7.980701047927141e-05
0,macaw,7.980655209394172e-05
0,beaker,7.966002158354968e-05
0,"pick, plectrum, plectron",7.95163432485424e-05
0,standard schnauzer,7.948525308165699e-05
0,safe,7.930928404675797e-05
0,"dining table, board",7.929831190267578e-05
0,strawberry,7.92809296399355e-05
0,"lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens",7.922983058961108e-05
0,"television, television system",7.894782174844295e-05
0,"file, file cabinet, filing cabinet",7.887241372372955e-05
0,syringe,7.887015817686915e-05
0,cliff dwelling,7.874967559473589e-05
0,mortarboard,7.868264219723642e-05
0,"Eskimo dog, husky",7.863814971642569e-05
0,milk can,7.858987373765558e-05
0,"African grey, African gray, Psittacus erithacus",7.853315764805302e-05
0,"house finch, linnet, Carpodacus mexicanus",7.852236740291119e-05
0,"axolotl, mud puppy, Ambystoma mexicanum",7.831364928279072e-05
0,cheeseburger,7.776811253279448e-05
0,apron,7.775906124152243e-05
0,toilet seat,7.761177403153852e-05
0,fur coat,7.758402352919802e-05
0,coral fungus,7.732254744041711e-05
0,"microwave, microwave oven",7.732107042102143e-05
0,trench coat,7.715312676737085e-05
0,football helmet,7.678127440158278e-05
0,baboon,7.677592657273635e-05
0,pill bottle,7.672484207432717e-05
0,crutch,7.656461093574762e-05
0,bulbul,7.650010229554027e-05
0,"wild boar, boar, Sus scrofa",7.62635754654184e-05
0,"cellular telephone, cellular phone, cellphone, cell, mobile phone",7.617663504788652e-05
0,"bullfrog, Rana catesbeiana",7.61600022087805e-05
0,espresso,7.611606997670606e-05
0,"English springer, English springer spaniel",7.607586303493008e-05
0,"Arctic fox, white fox, Alopex lagopus",7.596980140078813e-05
0,trombone,7.593040209030733e-05
0,sea snake,7.586315769003704e-05
0,"hog, pig, grunter, squealer, Sus scrofa",7.58523092372343e-05
0,"computer keyboard, keypad",7.57993693696335e-05
0,Egyptian cat,7.559644291177392e-05
0,"affenpinscher, monkey pinscher, monkey dog",7.55673972889781e-05
0,"chiffonier, commode",7.546699634985998e-05
0,"otterhound, otter hound",7.543267565779388e-05
0,"hotdog, hot dog, red hot",7.502374501200393e-05
0,agama,7.492428267141804e-05
0,"carpenter's kit, tool kit",7.491649739677086e-05
0,shopping basket,7.485286187147722e-05
0,sunglass,7.478536281269044e-05
0,"piggy bank, penny bank",7.475748134311289e-05
0,"echidna, spiny anteater, anteater",7.47454323573038e-05
0,"lynx, catamount",7.45813813409768e-05
0,"doormat, welcome mat",7.456282037310302e-05
0,"oystercatcher, oyster catcher",7.454668229911476e-05
0,standard poodle,7.437660678988323e-05
0,"coyote, prairie wolf, brush wolf, Canis latrans",7.409971294691786e-05
0,"lycaenid, lycaenid butterfly",7.404651842080057e-05
0,"red-backed sandpiper, dunlin, Erolia alpina",7.39144379622303e-05
0,curly-coated retriever,7.379941962426528e-05
0,lionfish,7.376043504336849e-05
0,photocopier,7.346313213929534e-05
0,eft,7.33824708731845e-05
0,window screen,7.336434646276757e-05
0,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",7.329986692639068e-05
0,waffle iron,7.328966603381559e-05
0,"refrigerator, icebox",7.325046317419037e-05
0,Chihuahua,7.313452078960836e-05
0,"limousine, limo",7.308439671760425e-05
0,"organ, pipe organ",7.275892130564898e-05
0,espresso maker,7.268763147294521e-05
0,French loaf,7.264174928423017e-05
0,hamper,7.259050471475348e-05
0,golden retriever,7.258289406308904e-05
0,"barracouta, snoek",7.252048817463219e-05
0,oil filter,7.251848001033068e-05
0,Brabancon griffon,7.236083183670416e-05
0,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",7.235765224322677e-05
0,"water ouzel, dipper",7.234219810925424e-05
0,coffeepot,7.228551112348214e-05
0,vestment,7.215650839498267e-05
0,"brown bear, bruin, Ursus arctos",7.209803879959509e-05
0,hatchet,7.190508767962456e-05
0,"horse cart, horse-cart",7.178053056122735e-05
0,"home theater, home theatre",7.166042632889003e-05
0,"cockroach, roach",7.162872498156503e-05
0,water jug,7.111692684702575e-05
0,pinwheel,7.11020766175352e-05
0,barber chair,7.106520206434652e-05
0,"ice lolly, lolly, lollipop, popsicle",7.100084621924907e-05
0,"tree frog, tree-frog",7.090408325893804e-05
0,"jinrikisha, ricksha, rickshaw",7.083662785589695e-05
0,"Komodo dragon, Komodo lizard, dragon lizard, giant lizard, Varanus komodoensis",7.081447984091938e-05
0,half track,7.069295679684728e-05
0,Appenzeller,7.057069888105616e-05
0,Granny Smith,7.055898458929732e-05
0,"hammerhead, hammerhead shark",7.029234984656796e-05
0,keeshond,7.0105234044604e-05
0,vending machine,6.987101369304582e-05
0,ptarmigan,6.981866317801178e-05
0,tiger beetle,6.976003351155668e-05
0,typewriter keyboard,6.974646385060623e-05
0,digital watch,6.95818307576701e-05
0,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",6.941600440768525e-05
0,"bonnet, poke bonnet",6.90197994117625e-05
0,"sunglasses, dark glasses, shades",6.890188524266705e-05
0,cassette,6.883207242935896e-05
0,"ground beetle, carabid beetle",6.865210889372975e-05
0,"indri, indris, Indri indri, Indri brevicaudatus",6.837389810243621e-05
0,"prairie chicken, prairie grouse, prairie fowl",6.824953015893698e-05
0,"screen, CRT screen",6.821835995651782e-05
0,"breastplate, aegis, egis",6.816178211010993e-05
0,slug,6.810376362409443e-05
0,"wolf spider, hunting spider",6.806979945395142e-05
0,"howler monkey, howler",6.802015559514984e-05
0,Model T,6.801327981520444e-05
0,"barn spider, Araneus cavaticus",6.799415132263675e-05
0,"cucumber, cuke",6.798021058784798e-05
0,"cairn, cairn terrier",6.798021058784798e-05
0,Lakeland terrier,6.796464731451124e-05
0,"stopwatch, stop watch",6.787830352550372e-05
0,"boa constrictor, Constrictor constrictor",6.784827564842999e-05
0,"walking stick, walkingstick, stick insect",6.779860268579796e-05
0,cradle,6.770491745555773e-05
0,"grey fox, gray fox, Urocyon cinereoargenteus",6.762708653695881e-05
0,plastic bag,6.707547436235473e-05
0,"black-footed ferret, ferret, Mustela nigripes",6.699984078295529e-05
0,triceratops,6.694676267215982e-05
0,oxygen mask,6.68327120365575e-05
0,otter,6.664787360932678e-05
0,"rock beauty, Holocanthus tricolor",6.646050314884633e-05
0,"Polaroid camera, Polaroid Land camera",6.638088234467432e-05
0,"leaf beetle, chrysomelid",6.569630204467103e-05
0,bulletproof vest,6.548119563376531e-05
0,shovel,6.534600834129378e-05
0,"diaper, nappy, napkin",6.531442340929061e-05
0,"wardrobe, closet, press",6.526554352603853e-05
0,"great grey owl, great gray owl, Strix nebulosa",6.499299342976883e-05
0,peacock,6.494404806289822e-05
0,mountain tent,6.486828351626173e-05
0,drumstick,6.485758058261126e-05
0,tarantula,6.460632721427828e-05
0,"rock python, rock snake, Python sebae",6.45011750748381e-05
0,"medicine chest, medicine cabinet",6.443441088777035e-05
0,stethoscope,6.421314174076542e-05
0,"jersey, T-shirt, tee shirt",6.409188063116744e-05
0,"sea anemone, anemone",6.397310789907351e-05
0,lotion,6.393578223651275e-05
0,"pajama, pyjama, pj's, jammies",6.39051795587875e-05
0,"bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis",6.379721162375063e-05
0,"goldfish, Carassius auratus",6.371160998241976e-05
0,"switch, electric switch, electrical switch",6.36916229268536e-05
0,goblet,6.357995880534872e-05
0,"king snake, kingsnake",6.339015089906752e-05
0,anemone fish,6.333160126814619e-05
0,"Dandie Dinmont, Dandie Dinmont terrier",6.319687963696197e-05
0,toy terrier,6.310695607680827e-05
0,"white wolf, Arctic wolf, Canis lupus tundrarum",6.304421549430117e-05
0,llama,6.300725362962112e-05
0,window shade,6.30033464403823e-05
0,"harmonica, mouth organ, harp, mouth harp",6.296568608377129e-05
0,"candle, taper, wax light",6.28382113063708e-05
0,mixing bowl,6.282197136897594e-05
0,ping-pong ball,6.281268724706024e-05
0,croquet ball,6.270447192946449e-05
0,"iron, smoothing iron",6.265455886023119e-05
0,sorrel,6.260074587771669e-05
0,"Indian cobra, Naja naja",6.257705535972491e-05
0,paper towel,6.223697710083798e-05
0,English foxhound,6.200882489793003e-05
0,"gibbon, Hylobates lar",6.187785766087472e-05
0,"titi, titi monkey",6.177402974572033e-05
0,custard apple,6.16849574726075e-05
0,maillot,6.16182223893702e-05
0,"gas pump, gasoline pump, petrol pump, island dispenser",6.146029772935435e-05
0,green mamba,6.140288314782083e-05
0,"nematode, nematode worm, roundworm",6.132679845904931e-05
0,iPod,6.107384251663461e-05
0,"clog, geta, patten, sabot",6.103017585701309e-05
0,"fox squirrel, eastern fox squirrel, Sciurus niger",6.071350799174979e-05
0,miniature pinscher,6.057250720914453e-05
0,"wood rabbit, cottontail, cottontail rabbit",6.041138112777844e-05
0,bee,6.028591815265827e-05
0,"spotted salamander, Ambystoma maculatum",6.011259029037319e-05
0,marmoset,6.008955097058788e-05
0,toyshop,6.00734529143665e-05
0,CD player,5.9995927585987374e-05
0,"bobsled, bobsleigh, bob",5.987258191453293e-05
0,wig,5.984169911243953e-05
0,hermit crab,5.982960283290595e-05
0,packet,5.978859553579241e-05
0,Border terrier,5.959578265901655e-05
0,"robin, American robin, Turdus migratorius",5.937838432146236e-05
0,altar,5.884711572434753e-05
0,"dogsled, dog sled, dog sleigh",5.876148497918621e-05
0,cardoon,5.8681343944044784e-05
0,"jackfruit, jak, jack",5.866735955351032e-05
0,rain barrel,5.83181536057964e-05
0,"electric fan, blower",5.829674773849547e-05
0,acoustic guitar,5.82489010412246e-05
0,"loudspeaker, speaker, speaker unit, loudspeaker system, speaker system",5.816602424602024e-05
0,tick,5.813962343381718e-05
0,"snowplow, snowplough",5.810786387883127e-05
0,jay,5.783552478533238e-05
0,"ocarina, sweet potato",5.775758472736925e-05
0,"book jacket, dust cover, dust jacket, dust wrapper",5.739940388593823e-05
0,"rocking chair, rocker",5.7142369769280776e-05
0,"handkerchief, hankie, hanky, hankey",5.707380114472471e-05
0,"brambling, Fringilla montifringilla",5.707206219085492e-05
0,monastery,5.681633410858922e-05
0,mortar,5.648833030136302e-05
0,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",5.6472763390047476e-05
0,flat-coated retriever,5.6270731874974445e-05
0,"maillot, tank suit",5.624932236969471e-05
0,"crossword puzzle, crossword",5.620321098831482e-05
0,"patas, hussar monkey, Erythrocebus patas",5.62017630727496e-05
0,"king penguin, Aptenodytes patagonica",5.608391802525148e-05
0,cauliflower,5.600070289801806e-05
0,"artichoke, globe artichoke",5.5918353609740734e-05
0,Kerry blue terrier,5.568070264416747e-05
0,"goldfinch, Carduelis carduelis",5.565017636399716e-05
0,"cleaver, meat cleaver, chopper",5.546198372030631e-05
0,barbell,5.543860970647074e-05
0,purse,5.542988219531253e-05
0,"ear, spike, capitulum",5.539220728678629e-05
0,partridge,5.5171414715005085e-05
0,magnetic compass,5.5157630413305014e-05
0,"yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum",5.498079917742871e-05
0,rotisserie,5.478546881931834e-05
0,"studio couch, day bed",5.469948155223392e-05
0,rhinoceros beetle,5.4639680456602946e-05
0,sleeping bag,5.453098856378347e-05
0,table lamp,5.452999903354794e-05
0,"binder, ring-binder",5.451299512060359e-05
0,"lawn mower, mower",5.4431329772341996e-05
0,neck brace,5.441192115540616e-05
0,"notebook, notebook computer",5.439868982648477e-05
0,redbone,5.41683220944833e-05
0,spindle,5.4156957048689947e-05
0,tray,5.3956828196533024e-05
0,"crib, cot",5.388061981648207e-05
0,"tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui",5.383075404097326e-05
0,"long-horned beetle, longicorn, longicorn beetle",5.3633419156540185e-05
0,German short-haired pointer,5.3595529607264325e-05
0,oxcart,5.358014095691033e-05
0,alp,5.353249434847385e-05
0,"gasmask, respirator, gas helmet",5.3438026952790096e-05
0,"kit fox, Vulpes macrotis",5.339915514923632e-05
0,"Tibetan terrier, chrysanthemum dog",5.331941429176368e-05
0,"Cardigan, Cardigan Welsh corgi",5.323451114236377e-05
0,"king crab, Alaska crab, Alaskan king crab, Alaska king crab, Paralithodes camtschatica",5.301726559991948e-05
0,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",5.300568591337651e-05
0,screw,5.294248694553971e-05
0,"French horn, horn",5.263634375296533e-05
0,"bookshop, bookstore, bookstall",5.260347461444326e-05
0,teapot,5.2171817515045404e-05
0,"bikini, two-piece",5.2130686526652426e-05
0,"common iguana, iguana, Iguana iguana",5.190744559513405e-05
0,centipede,5.1824543334078044e-05
0,soap dispenser,5.18157503393013e-05
0,"leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea",5.174350371817127e-05
0,"flatworm, platyhelminth",5.1635743147926405e-05
0,chickadee,5.162988600204699e-05
0,brain coral,5.1560702559072524e-05
0,steel drum,5.136394975124858e-05
0,"ruffed grouse, partridge, Bonasa umbellus",5.109406993142329e-05
0,ski mask,5.104692536406219e-05
0,magpie,5.087536555947736e-05
0,"assault rifle, assault gun",5.0820519390981644e-05
0,"frilled lizard, Chlamydosaurus kingi",5.0710328650893643e-05
0,pickelhaube,5.0566850404720753e-05
0,terrapin,5.0530361477285624e-05
0,"sidewinder, horned rattlesnake, Crotalus cerastes",5.044879071647301e-05
0,corn,5.0304948672419414e-05
0,"grocery store, grocery, food market, market",5.0168600864708424e-05
0,plate,4.991371315554716e-05
0,abacus,4.958411955158226e-05
0,modem,4.953076131641865e-05
0,"proboscis monkey, Nasalis larvatus",4.929457645630464e-05
0,"American lobster, Northern lobster, Maine lobster, Homarus americanus",4.866436938755214e-05
0,coffee mug,4.863416688749567e-05
0,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa",4.846641604672186e-05
0,"hip, rose hip, rosehip",4.839094981434755e-05
0,comic book,4.8305559175787494e-05
0,"Irish setter, red setter",4.822357732336968e-05
0,"skunk, polecat, wood pussy",4.80570197396446e-05
0,minibus,4.784848351846449e-05
0,four-poster,4.777967478730716e-05
0,"lab coat, laboratory coat",4.7731169615872204e-05
0,"swimming trunks, bathing trunks",4.7546174755552784e-05
0,wooden spoon,4.751539381686598e-05
0,carton,4.706822073785588e-05
0,"sports car, sport car",4.696612086263485e-05
0,"recreational vehicle, RV, R.V.",4.695165989687666e-05
0,whistle,4.686116153607145e-05
0,yawl,4.674992669606581e-05
0,"bathtub, bathing tub, bath, tub",4.64232471131254e-05
0,"slot, one-armed bandit",4.6369663323275745e-05
0,library,4.611696567735635e-05
0,carbonara,4.5912296627648175e-05
0,sombrero,4.589403761201538e-05
0,"panpipe, pandean pipe, syrinx",4.5881610276410356e-05
0,Loafer,4.572169927996583e-05
0,hartebeest,4.567567884805612e-05
0,mashed potato,4.553111284621991e-05
0,"common newt, Triturus vulgaris",4.5398177462629974e-05
0,"vacuum, vacuum cleaner",4.528821227722801e-05
0,kelpie,4.515150430961512e-05
0,"African chameleon, Chamaeleo chamaeleon",4.512847226578742e-05
0,bison,4.5080811105435714e-05
0,space heater,4.4137254008091986e-05
0,"Norwegian elkhound, elkhound",4.3656709749484435e-05
0,jellyfish,4.354992415755987e-05
0,scorpion,4.298290878068656e-05
0,military uniform,4.2779051000252366e-05
0,Leonberg,4.2579082219162956e-05
0,radiator,4.249012636137195e-05
0,"guenon, guenon monkey",4.2292274883948267e-05
0,Border collie,4.210522092762403e-05
0,isopod,4.15613321820274e-05
0,crash helmet,4.0988536056829616e-05
0,langur,4.089123831363395e-05
0,"quilt, comforter, comfort, puff",4.079402060597204e-05
0,"letter opener, paper knife, paperknife",4.073515810887329e-05
0,tape player,4.0551862184656784e-05
0,birdhouse,4.0184284443967044e-05
0,"tobacco shop, tobacconist shop, tobacconist",4.012351200799458e-05
0,malinois,3.9941747672855854e-05
0,"cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM",3.989275501226075e-05
0,Italian greyhound,3.9680497138760984e-05
0,head cabbage,3.957192529924214e-05
0,soft-coated wheaten terrier,3.9183589251479134e-05
0,"garter snake, grass snake",3.914784247172065e-05
0,Mexican hairless,3.8578091334784403e-05
0,"mailbox, letter box",3.830069545074366e-05
0,snowmobile,3.817776087089442e-05
0,banded gecko,3.787596506299451e-05
0,"thunder snake, worm snake, Carphophis amoenus",3.736582220881246e-05
0,bassinet,3.7233745388220996e-05
0,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",3.6916691897204146e-05
0,nipple,3.650024518719874e-05
0,butternut squash,3.643746822490357e-05
0,car wheel,3.603607910918072e-05
0,potter's wheel,3.587847459129989e-05
0,"gar, garfish, garpike, billfish, Lepisosteus osseus",3.5690263757715e-05
0,"American chameleon, anole, Anolis carolinensis",3.5160941479261965e-05
0,"trolleybus, trolley coach, trackless trolley",3.4368393244221807e-05
0,moving van,3.4250861062901095e-05
0,Crock Pot,3.423215093789622e-05
0,"warplane, military plane",3.416229083086364e-05
0,"apiary, bee house",3.408835254958831e-05
0,"stupa, tope",3.378876863280311e-05
0,"garbage truck, dustcart",3.298025330877863e-05
0,"lacewing, lacewing fly",3.274092523497529e-05
0,whippet,3.245513653382659e-05
0,"ruddy turnstone, Arenaria interpres",3.221171937184408e-05
0,"whiptail, whiptail lizard",2.9398133847280405e-05
0,"dishwasher, dish washer, dishwashing machine",2.8977516194572672e-05
0,throne,2.8803824534406886e-05
0,"shield, buckler",2.6240093575324863e-05
0,"grille, radiator grille",2.5987170374719426e-05
0,"plane, carpenter's plane, woodworking plane",2.4968057914520614e-05
0,vine snake,2.4598903110018e-05
0,"washer, automatic washer, washing machine",2.4200424377340823e-05
0,"butcher shop, meat market",2.398364813416265e-05
0,"sunscreen, sunblock, sun blocker",2.1350935639929958e-05
0,convertible,1.9169798179063946e-05
0,alligator lizard,1.8327868019696325e-05
